,MBERRCTRL,TOLVARNEWT,Ошибка материального баланса для компонента WATER                                             кг,MBERRLIM,Ср. давление в резервуаре [wpv]                                                         бар абс.,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Начальная масса компонента WATER                                                          млн.кг,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,Текущая масса компонента WATER                                                            млн.кг,CHECKP,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Поровый объём при P(ref)                                                            тыс.пласт.м3,Поток компонента через границу региона WATER                                                  кг,MINNEWTIT,Характеристики,Коэффициент извлечения нефти (КИН)                                                             %,Ср. давление в резервуаре [whc]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,Объём воды (пл.усл.)                                                                тыс.пласт.м3,TOLLIN,no.,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,Ошибка материального баланса для компонента OIL                                               кг,num_blocks,Поток компонента через границу региона OIL                                                    кг,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Ср. насыщенность нефти,Ср. насыщенность воды
869,0.001,0.01,-48420.85,2.0,389.03,12295.08,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.69,12299.01,12547.78,0.003,869,14336.86,9635.40,277390.36,58,0.00,9632.22,0.124665,0.875211
870,0.001,0.01,-87053.53,2.0,389.06,12295.12,14193.06,0.00,14188.57,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.70,12299.01,12547.80,0.003,870,14336.88,9635.40,277126.50,58,0.00,9632.24,0.124665,0.875211
871,1e-07,0.01,-1213.16,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,871,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
872,1e-07,0.01,-2694.76,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,872,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
873,1e-06,0.01,-16789.33,2.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,873,14336.85,9635.40,-1534.86,58,0.00,9632.19,0.124699,0.875211
874,1e-06,0.01,-19236.69,2.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,874,14336.85,9635.40,-1059.26,58,0.00,9632.20,0.124699,0.875211
875,1e-05,0.01,-49545.61,2.0,389.05,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.78,0.003,875,14336.87,9635.40,-11836.32,58,0.00,9632.22,0.124700,0.875210
876,1e-05,0.01,-20359.07,2.0,389.03,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.77,12299.01,12547.76,0.003,876,14336.86,9635.40,-11802.04,58,0.00,9632.21,0.124700,0.875210
877,0.0001,0.01,-81215.06,2.0,389.07,12295.11,14193.06,0.00,14188.56,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.79,0.003,877,14336.89,9635.40,-11513.45,58,0.00,9632.25,0.124700,0.875210
878,0.0001,0.01,-108138.21,2.0,389.09,12295.14,14193.06,0.00,14188.59,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.78,12299.01,12547.81,0.003,878,14336.90,9635.40,-11889.92,58,0.00,9632.27,0.124699,0.875211
879,0.001,0.01,-57138.70,2.0,389.05,12295.09,14193.06,0.00,14188.54,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.78,0.003,879,14336.88,9635.40,-10517.63,58,0.00,9632.23,0.124700,0.875210
880,0.001,0.01,-75605.91,2.0,389.07,12295.11,14193.06,0.00,14188.55,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.78,12299.01,12547.79,0.003,880,14336.89,9635.40,-10306.08,58,0.00,9632.24,0.124699,0.875210
881,1e-07,0.1,-2092.29,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,881,14336.84,9635.40,83.93,58,0.00,9632.18,0.124699,0.875211
882,1e-07,0.1,-806.42,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,882,14336.84,9635.40,18.83,58,0.00,9632.18,0.124699,0.875211
883,1e-06,0.1,-31839.80,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.77,0.003,883,14336.85,9635.40,2671.38,58,0.00,9632.20,0.124698,0.875211
884,1e-06,0.1,-23243.69,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.003,884,14336.85,9635.40,2670.96,58,0.00,9632.20,0.124698,0.875211
885,1e-05,0.1,-170263.45,2.0,389.12,12295.19,14193.06,0.00,14188.65,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.85,0.003,885,14336.93,9635.40,20740.08,58,0.00,9632.30,0.124694,0.875212
886,1e-05,0.1,-48951.74,2.0,389.03,12295.09,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.78,0.003,886,14336.86,9635.40,22185.58,58,0.00,9632.21,0.124695,0.875211
887,0.0001,0.1,-64532.52,2.0,389.04,12295.10,14193.06,0.00,14188.54,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.73,12299.01,12547.79,0.003,887,14336.87,9635.40,112371.79,58,0.00,9632.23,0.124681,0.875211
888,0.0001,0.1,-59873.41,2.0,389.04,12295.09,14193.06,0.00,14188.54,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.73,12299.01,12547.79,0.003,888,14336.87,9635.40,113989.21,58,0.00,9632.22,0.124681,0.875211
889,0.001,0.1,-48420.85,2.0,389.03,12295.08,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.69,12299.01,12547.78,0.003,889,14336.86,9635.40,277390.36,58,0.00,9632.22,0.124665,0.875211
890,0.001,0.1,-87053.53,2.0,389.06,12295.12,14193.06,0.00,14188.57,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.70,12299.01,12547.80,0.003,890,14336.88,9635.40,277126.50,58,0.00,9632.24,0.124665,0.875211
891,1e-07,0.1,-1213.16,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,891,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
892,1e-07,0.1,-2694.76,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,892,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
893,1e-06,0.1,-16789.33,2.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,893,14336.85,9635.40,-1534.86,58,0.00,9632.19,0.124699,0.875211
894,1e-06,0.1,-19236.69,2.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,894,14336.85,9635.40,-1059.26,58,0.00,9632.20,0.124699,0.875211
895,1e-05,0.1,-50395.18,2.0,389.05,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.78,0.003,895,14336.87,9635.40,-12604.19,58,0.00,9632.23,0.124700,0.875210
896,1e-05,0.1,-20359.07,2.0,389.03,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.77,12299.01,12547.76,0.003,896,14336.86,9635.40,-11802.04,58,0.00,9632.21,0.124700,0.875210
897,0.0001,0.1,-75493.51,2.0,389.07,12295.11,14193.06,0.00,14188.56,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.79,0.003,897,14336.89,9635.40,-12216.04,58,0.00,9632.24,0.124699,0.875210
898,0.0001,0.1,-108138.21,2.0,389.09,12295.14,14193.06,0.00,14188.59,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.78,12299.01,12547.81,0.003,898,14336.90,9635.40,-11889.92,58,0.00,9632.27,0.124699,0.875211
899,0.001,0.1,-84617.05,2.0,389.07,12295.12,14193.06,0.00,14188.56,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.79,12299.01,12547.80,0.003,899,14336.89,9635.40,-11297.15,58,0.00,9632.25,0.124699,0.875210
900,0.001,0.1,-75605.91,2.0,389.07,12295.11,14193.06,0.00,14188.55,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.78,12299.01,12547.79,0.003,900,14336.89,9635.40,-10306.08,58,0.00,9632.24,0.124699,0.875210
901,1e-07,1e-05,-371.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,901,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
902,1e-07,1e-05,-379.37,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,902,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
903,1e-06,1e-05,-371.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,903,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
904,1e-06,1e-05,-379.37,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,904,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
905,1e-05,1e-05,-371.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,905,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
906,1e-05,1e-05,-379.37,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,906,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
907,0.0001,1e-05,-371.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,907,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
908,0.0001,1e-05,-379.37,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,908,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
909,0.001,1e-05,-371.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,909,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
910,0.001,1e-05,-379.37,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,910,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
911,1e-07,1e-05,-195.27,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,911,14336.84,9635.40,-9.18,58,0.00,9632.18,0.124699,0.875211
912,1e-07,1e-05,-406.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,912,14336.84,9635.40,-11.07,58,0.00,9632.18,0.124699,0.875211
913,1e-06,1e-05,-222.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,913,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
914,1e-06,1e-05,-211.48,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,914,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
915,1e-05,1e-05,-222.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,915,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
916,1e-05,1e-05,-211.48,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,916,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
917,0.0001,1e-05,-222.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,917,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
918,0.0001,1e-05,-211.48,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,918,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
919,0.001,1e-05,-222.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,919,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
920,0.001,1e-05,-211.48,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,920,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
921,1e-07,0.0001,-1718.76,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,921,14336.84,9635.40,115.03,58,0.00,9632.18,0.124698,0.875211
922,1e-07,0.0001,-3626.93,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.005,922,14336.84,9635.40,164.19,58,0.00,9632.18,0.124698,0.875211
923,1e-06,0.0001,-6665.04,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,923,14336.84,9635.40,454.85,58,0.00,9632.19,0.124698,0.875211
924,1e-06,0.0001,-11886.30,2.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,924,14336.84,9635.40,619.24,58,0.00,9632.19,0.124698,0.875211
925,1e-05,0.0001,-7688.96,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,925,14336.84,9635.40,1792.45,58,0.00,9632.19,0.124698,0.875211
926,1e-05,0.0001,-6171.61,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,926,14336.84,9635.40,2036.69,58,0.00,9632.19,0.124698,0.875211
927,0.0001,0.0001,-7688.96,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,927,14336.84,9635.40,1792.45,58,0.00,9632.19,0.124698,0.875211
928,0.0001,0.0001,-6171.61,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,928,14336.84,9635.40,2036.69,58,0.00,9632.19,0.124698,0.875211
929,0.001,0.0001,-7688.96,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,929,14336.84,9635.40,1792.45,58,0.00,9632.19,0.124698,0.875211
930,0.001,0.0001,-6171.61,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,930,14336.84,9635.40,2036.69,58,0.00,9632.19,0.124698,0.875211
931,1e-07,0.0001,-2264.64,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,931,14336.84,9635.40,79.71,58,0.00,9632.18,0.124699,0.875211
932,1e-07,0.0001,-3549.46,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,932,14336.84,9635.40,45.54,58,0.00,9632.18,0.124699,0.875211
933,1e-06,0.0001,-7527.97,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,933,14336.84,9635.40,-45.95,58,0.00,9632.19,0.124699,0.875211
934,1e-06,0.0001,-6477.24,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,934,14336.84,9635.40,234.36,58,0.00,9632.19,0.124699,0.875211
935,1e-05,0.0001,-5561.90,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.76,0.005,935,14336.84,9635.40,-216.86,58,0.00,9632.19,0.124698,0.875211
936,1e-05,0.0001,-3632.96,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.005,936,14336.84,9635.40,-26.12,58,0.00,9632.18,0.124698,0.875211
937,0.0001,0.0001,-5561.90,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.76,0.005,937,14336.84,9635.40,-216.86,58,0.00,9632.19,0.124698,0.875211
938,0.0001,0.0001,-3632.96,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.005,938,14336.84,9635.40,-26.12,58,0.00,9632.18,0.124698,0.875211
939,0.001,0.0001,-5561.90,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.76,0.005,939,14336.84,9635.40,-216.86,58,0.00,9632.19,0.124698,0.875211
940,0.001,0.0001,-3632.96,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.005,940,14336.84,9635.40,-26.12,58,0.00,9632.18,0.124698,0.875211
941,1e-07,0.001,-7167.94,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,941,14336.84,9635.40,-85.33,58,0.00,9632.19,0.124699,0.875211
942,1e-07,0.001,-5597.07,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,942,14336.84,9635.40,27.93,58,0.00,9632.19,0.124699,0.875211
943,1e-06,0.001,-26728.68,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.005,943,14336.85,9635.40,949.35,58,0.00,9632.20,0.124698,0.875211
944,1e-06,0.001,-15965.41,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,944,14336.85,9635.40,1958.55,58,0.00,9632.19,0.124698,0.875211
945,1e-05,0.001,-28542.74,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.005,945,14336.85,9635.40,22931.16,58,0.00,9632.20,0.124695,0.875211
946,1e-05,0.001,-30957.17,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.005,946,14336.86,9635.40,23680.86,58,0.00,9632.21,0.124695,0.875211
947,0.0001,0.001,-28487.88,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.77,0.005,947,14336.85,9635.40,39347.53,58,0.00,9632.20,0.124692,0.875211
948,0.0001,0.001,-51922.06,2.0,389.04,12295.09,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.78,0.005,948,14336.87,9635.40,40884.93,58,0.00,9632.22,0.124692,0.875211
949,0.001,0.001,-24273.44,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.74,12299.01,12547.77,0.005,949,14336.85,9635.40,63025.81,58,0.00,9632.20,0.124689,0.875211
950,0.001,0.001,-33215.82,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.74,12299.01,12547.77,0.005,950,14336.86,9635.40,63631.18,58,0.00,9632.21,0.124689,0.875211
951,1e-07,0.001,-5860.97,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,951,14336.84,9635.40,-124.06,58,0.00,9632.19,0.124699,0.875211
952,1e-07,0.001,-4429.38,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,952,14336.84,9635.40,-23.10,58,0.00,9632.19,0.124699,0.875211
953,1e-06,0.001,-26656.01,2.0,389.02,12295.07,14193.06,0.00,14188.51,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.77,0.005,953,14336.85,9635.40,-1450.54,58,0.00,9632.20,0.124699,0.875211
954,1e-06,0.001,-13462.31,2.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,954,14336.85,9635.40,418.99,58,0.00,9632.19,0.124699,0.875211
955,1e-05,0.001,-21071.38,2.0,389.02,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.005,955,14336.85,9635.40,-5846.44,58,0.00,9632.20,0.124699,0.875210
956,1e-05,0.001,-32467.51,2.0,389.03,12295.07,14193.06,0.00,14188.51,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.77,0.005,956,14336.86,9635.40,-5010.64,58,0.00,9632.21,0.124699,0.875210
957,0.0001,0.001,-18438.59,2.0,389.02,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.76,0.005,957,14336.85,9635.40,-4837.40,58,0.00,9632.20,0.124699,0.875211
958,0.0001,0.001,-54827.55,2.0,389.04,12295.09,14193.06,0.00,14188.54,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.78,0.005,958,14336.87,9635.40,-2997.88,58,0.00,9632.22,0.124699,0.875211
959,0.001,0.001,-18438.59,2.0,389.02,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.76,0.005,959,14336.85,9635.40,-4837.40,58,0.00,9632.20,0.124699,0.875211
960,0.001,0.001,-54827.55,2.0,389.04,12295.09,14193.06,0.00,14188.54,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.78,0.005,960,14336.87,9635.40,-2997.88,58,0.00,9632.22,0.124699,0.875211
961,1e-07,0.01,-7167.94,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,961,14336.84,9635.40,-85.33,58,0.00,9632.19,0.124699,0.875211
962,1e-07,0.01,-5597.07,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,962,14336.84,9635.40,27.93,58,0.00,9632.19,0.124699,0.875211
963,1e-06,0.01,-28765.90,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.005,963,14336.85,9635.40,1315.27,58,0.00,9632.20,0.124698,0.875211
964,1e-06,0.01,-15079.71,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.005,964,14336.85,9635.40,2737.89,58,0.00,9632.19,0.124698,0.875211
965,1e-05,0.01,-111955.62,2.0,389.08,12295.14,14193.06,0.00,14188.59,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.82,0.005,965,14336.89,9635.40,21534.14,58,0.00,9632.26,0.124694,0.875212
966,1e-05,0.01,-252486.15,2.0,389.18,12295.26,14193.06,0.00,14188.73,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.80,12299.01,12547.90,0.005,966,14336.97,9635.40,21753.75,58,0.00,9632.35,0.124693,0.875213
967,0.0001,0.01,-214263.53,2.0,389.15,12295.22,14193.06,0.00,14188.69,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.78,12299.01,12547.87,0.005,967,14336.95,9635.40,109870.68,58,0.00,9632.33,0.124680,0.875212
968,0.0001,0.01,-70582.32,2.0,389.05,12295.10,14193.06,0.00,14188.55,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.74,12299.01,12547.79,0.005,968,14336.87,9635.40,113899.74,58,0.00,9632.23,0.124681,0.875211
969,0.001,0.01,-40851.07,2.0,389.02,12295.08,14193.06,0.00,14188.52,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.70,12299.01,12547.78,0.005,969,14336.85,9635.40,282275.10,58,0.00,9632.21,0.124665,0.875211
970,0.001,0.01,-50648.53,2.0,389.03,12295.09,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.70,12299.01,12547.78,0.005,970,14336.86,9635.40,284555.55,58,0.00,9632.22,0.124664,0.875211
971,1e-07,0.01,-5860.97,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,971,14336.84,9635.40,-124.06,58,0.00,9632.19,0.124699,0.875211
